CustomerKey|SalesTerritoryKey|First Name|Middle Name|Last Name|Birth Date|Marital Status|Gender|Email Address|Yearly Income|Total Children|Children at Home|Education|Occupation|Home Owner|Cars Owned|Street Address|City|State/Province|Postal Code|CountryRegionCode|Initial Purchase Date|Commute Distance
20736|6|Alexandra|NULL|Howard|1980-12-10|S|F|alexandra15@adventure-works.com|40000.00|4|4|Partial College|Clerical|1|1|4399 Shuey Ave|Newton|BC|V2M1P1|CA|2012-07-09|1-2 Miles
20737|4|Victoria|A|Griffin|1934-12-31|M|F|victoria67@adventure-works.com|20000.00|2|0|Partial College|Clerical|0|2|764 Nahua|San Diego|CA|92102|US|2014-01-21|1-2 Miles
20738|1|Alex|O|Kelly|1977-07-18|M|M|alex5@adventure-works.com|60000.00|0|0|Graduate Degree|Skilled Manual|1|0|6327 Mount Olivet Ct.|Puyallup|WA|98371|US|2013-09-27|0-1 Miles
20739|1|Kaitlyn|A|Carter|1959-03-24|S|F|kaitlyn8@adventure-works.com|10000.00|2|1|High School|Manual|1|2|9002 Kathleen Drive|Olympia|WA|98501|US|2013-03-10|1-2 Miles
20740|6|Kathryn|NULL|Sharma|1958-12-07|M|F|kathryn8@adventure-works.com|10000.00|2|1|High School|Manual|1|2|1161 Pine Hollow Road|Burnaby|BC|V3J 6Z3|CA|2013-07-02|0-1 Miles
20741|4|Jocelyn|NULL|Foster|1959-03-26|S|F|jocelyn15@adventure-works.com|20000.00|2|0|High School|Manual|1|2|7943 C. Mounthood|Lemon Grove|CA|91945|US|2013-04-24|1-2 Miles
20742|1|Isabella|M|Stewart|1964-02-14|M|F|isabella81@adventure-works.com|20000.00|2|0|High School|Manual|0|2|1132 Plymouth Dr.|Lake Oswego|OR|97034|US|2013-10-05|0-1 Miles
20743|1|Arianna|W|Howard|1959-01-11|M|F|arianna33@adventure-works.com|20000.00|2|0|High School|Manual|0|2|5295 Magnolia Drive|Beaverton|OR|97005|US|2013-10-30|0-1 Miles
20744|4|Amanda|N|Barnes|1958-08-29|M|F|amanda24@adventure-works.com|20000.00|2|0|High School|Manual|0|2|4020 Alum Rock Drive|Bellflower|CA|90706|US|2013-12-06|0-1 Miles
20745|6|Mariah|C|Price|1965-05-31|M|F|mariah4@adventure-works.com|20000.00|2|0|Partial High School|Manual|0|2|2298 Pinto Rd|Cliffside|BC|V8Y 1L1|CA|2013-05-13|1-2 Miles
20746|6|Christina|M|Torres|1976-02-20|M|F|christina11@adventure-works.com|20000.00|2|0|Partial High School|Manual|0|2|8808 Geneva Ave #9|Langley|BC|V3A 4R2|CA|2013-03-28|1-2 Miles
20747|1|Melody|NULL|Vazquez|1965-11-21|M|F|melody15@adventure-works.com|20000.00|3|0|Partial High School|Clerical|0|2|1915 Stanley Dollar Dr.|Burien|WA|98168|US|2013-12-04|0-1 Miles
20748|1|Stephanie|R|Watson|1960-04-03|S|F|stephanie24@adventure-works.com|20000.00|3|0|Partial High School|Clerical|1|2|4192 Mines Road|Puyallup|WA|98371|US|2013-04-16|1-2 Miles
20749|1|Joan|L|Morgan|1959-10-13|M|F|joan11@adventure-works.com|30000.00|1|0|High School|Clerical|1|1|1800 Honey Court|Sedro Woolley|WA|98284|US|2013-11-29|2-5 Miles
20750|4|Katherine|A|King|1960-03-25|M|F|katherine67@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|9632 K St.|Imperial Beach|CA|91932|US|2013-08-23|0-1 Miles
20751|4|Jermaine|H|Arthur|1961-04-18|M|M|jermaine5@adventure-works.com|30000.00|1|0|High School|Clerical|0|2|890 Ridgeview Dr|Bellflower|CA|90706|US|2013-12-13|1-2 Miles
20752|1|Christian|NULL|Simmons|1961-03-14|M|M|christian2@adventure-works.com|30000.00|1|0|High School|Clerical|0|2|1930 Many Lane|Olympia|WA|98501|US|2013-10-11|0-1 Miles
20753|1|Taylor|D|Kelly|1966-11-18|M|F|taylor23@adventure-works.com|30000.00|1|0|High School|Clerical|0|2|2425 Notre Dame Ave|Olympia|WA|98501|US|2013-12-21|1-2 Miles
20754|4|Ian|T|Davis|1960-11-08|M|M|ian6@adventure-works.com|30000.00|2|0|High School|Skilled Manual|1|2|7490 Sharon Dr|La Jolla|CA|92806|US|2013-08-30|1-2 Miles
20755|4|Alex|NULL|Lopez|1960-12-01|M|M|alex41@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|2236 California St.|Concord|CA|94519|US|2013-08-17|0-1 Miles
20756|6|Marcus|NULL|Griffin|1967-01-21|M|M|marcus70@adventure-works.com|30000.00|2|0|High School|Skilled Manual|0|2|1240 Dayton Court|Newton|BC|V2L3W8|CA|2013-09-03|0-1 Miles
20757|1|Alexia|NULL|Powell|1961-12-15|M|F|alexia8@adventure-works.com|30000.00|2|0|High School|Skilled Manual|0|2|2120 Mark Twain Dr|Woodburn|OR|97071|US|2014-01-01|0-1 Miles
20758|1|Jesse|NULL|Sanders|1972-08-29|M|M|jesse3@adventure-works.com|30000.00|2|0|High School|Skilled Manual|1|2|4393 Chianti Pl.|Seattle|WA|98104|US|2013-04-19|1-2 Miles
20759|4|Teresa|NULL|Serrano|1961-11-17|M|F|teresa17@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|2888 Woodbury Place|Beverly Hills|CA|90210|US|2013-06-20|0-1 Miles
20760|6|Thomas|NULL|Alexander|1973-03-15|M|M|thomas21@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|6934 Dos Encinas|Royal Oak|BC|V8X|CA|2013-11-04|1-2 Miles
20761|4|Jonathan|A|Washington|1967-11-09|M|M|jonathan13@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|8496 La Salle Ct.|El Cajon|CA|92020|US|2013-05-17|1-2 Miles
20762|4|Jennifer|C|King|1968-10-08|M|F|jennifer22@adventure-works.com|30000.00|2|0|High School|Skilled Manual|1|2|2583 Cypress Ave.|San Francisco|CA|94109|US|2013-12-15|1-2 Miles
20763|1|Lucas|S|Carter|1963-02-10|M|M|lucas2@adventure-works.com|30000.00|2|0|High School|Skilled Manual|1|2|1585 Larkspur|Lake Oswego|OR|97034|US|2013-06-19|1-2 Miles
20764|6|Christian|NULL|Taylor|1962-07-16|M|M|christian43@adventure-works.com|30000.00|2|0|High School|Skilled Manual|0|2|7770 Springwood Court|Royal Oak|BC|V8X|CA|2013-05-17|0-1 Miles
20765|4|Wyatt|NULL|Lopez|1962-11-16|M|M|wyatt31@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|1590 Mildred Ln. #35|Lemon Grove|CA|91945|US|2013-08-12|1-2 Miles
20766|4|Charles|G|Morgan|1969-04-06|M|M|charles61@adventure-works.com|40000.00|2|0|Partial College|Clerical|1|1|8691 Balhan Court|Mill Valley|CA|94941|US|2013-03-29|0-1 Miles
20767|1|Rachel|M|Thomas|1964-03-22|S|F|rachel13@adventure-works.com|40000.00|2|0|Partial College|Clerical|1|1|1141 Redwood Road|Yakima|WA|98901|US|2013-09-25|1-2 Miles
20768|4|Marshall|H|Nara|1963-08-24|S|M|marshall37@adventure-works.com|40000.00|2|0|Partial College|Clerical|1|1|7011 Oak Dr.|Bellflower|CA|90706|US|2013-09-19|1-2 Miles
20769|1|Michelle|S|Sanders|1963-10-01|M|F|michelle5@adventure-works.com|40000.00|2|0|Partial College|Clerical|1|1|6860 Megan Dr|Lynnwood|WA|98036|US|2013-05-13|0-1 Miles
20770|1|Carlos|NULL|Mitchell|1963-11-11|M|M|carlos40@adventure-works.com|80000.00|5|0|Graduate Degree|Skilled Manual|1|0|7405 Dolores Way|Yakima|WA|98901|US|2013-11-10|1-2 Miles
20771|6|Madeline|NULL|Edwards|1964-06-13|M|F|madeline1@adventure-works.com|80000.00|4|0|Graduate Degree|Skilled Manual|1|0|9062 Melrose Place|Haney|BC|V2W 1W2|CA|2013-11-08|1-2 Miles
20772|4|Samantha|NULL|Garcia|1969-04-04|S|F|samantha18@adventure-works.com|80000.00|4|0|Graduate Degree|Skilled Manual|1|0|3155 Meadowbrook Court|Woodland Hills|CA|91364|US|2014-01-17|1-2 Miles
20773|6|Natalie|NULL|Rodriguez|1963-09-05|S|F|natalie87@adventure-works.com|80000.00|4|0|Graduate Degree|Skilled Manual|0|0|9051 Rising Dawn Way|Langford|BC|V9|CA|2013-12-07|0-1 Miles
20774|4|Anthony|A|Miller|1969-07-03|S|M|anthony15@adventure-works.com|80000.00|4|0|Graduate Degree|Skilled Manual|1|0|8537 Partridge Dr.|Santa Cruz|CA|95062|US|2013-10-05|1-2 Miles
20775|1|Bruce|L|Alonso|1964-12-21|M|M|bruce30@adventure-works.com|40000.00|2|0|Partial College|Clerical|1|1|4867 Rosebuck Way|Bremerton|WA|98312|US|2014-01-12|0-1 Miles
20776|1|Haley|NULL|Long|1965-04-09|M|F|haley28@adventure-works.com|40000.00|2|0|Partial College|Clerical|1|1|23 Stonewood Ct.|Walla Walla|WA|99362|US|2013-05-18|0-1 Miles
20777|1|Carly|NULL|Sharma|1965-04-06|M|F|carly9@adventure-works.com|60000.00|4|0|Graduate Degree|Skilled Manual|1|0|3503 Springwood Way|Beaverton|OR|97005|US|2014-01-09|1-2 Miles
20778|1|Seth|R|Ramirez|1965-04-02|M|M|seth80@adventure-works.com|60000.00|4|0|Graduate Degree|Skilled Manual|1|0|2702 North Ridge Dr.|Sedro Woolley|WA|98284|US|2013-12-27|1-2 Miles
20779|4|Maria|NULL|Russell|1970-08-04|M|F|maria41@adventure-works.com|60000.00|4|0|Graduate Degree|Skilled Manual|1|0|1331 H St.|Grossmont|CA|91941|US|2013-02-16|0-1 Miles
20780|1|Michael|A|White|1964-07-22|M|M|michael44@adventure-works.com|60000.00|4|0|Graduate Degree|Skilled Manual|1|0|7270 Pepperidge Way|Lebanon|OR|97355|US|2013-07-19|1-2 Miles
20781|6|Kayla|M|Lee|1965-04-09|M|F|kayla21@adventure-works.com|60000.00|4|0|Graduate Degree|Skilled Manual|1|0|2335 Linden Land|Langford|BC|V9|CA|2013-09-19|1-2 Miles
20782|1|Alan|NULL|Ye|1975-10-31|M|M|alan13@adventure-works.com|60000.00|4|0|Graduate Degree|Skilled Manual|1|0|370 Pine Creek Way|Beaverton|OR|97005|US|2013-09-10|0-1 Miles
20783|6|Amanda|NULL|Collins|1970-03-13|M|F|amanda46@adventure-works.com|60000.00|4|0|Graduate Degree|Skilled Manual|1|0|9663 East 38th St|Westminster|BC|V3L 1E7|CA|2013-11-23|1-2 Miles
20784|4|Eduardo|NULL|Walker|1964-08-20|M|M|eduardo22@adventure-works.com|60000.00|4|0|Graduate Degree|Skilled Manual|1|0|6379 Yellowood Place|Burbank|CA|91502|US|2014-01-23|1-2 Miles
20785|4|Isabella|L|Taylor|1977-08-20|S|F|isabella64@adventure-works.com|50000.00|0|0|Graduate Degree|Skilled Manual|1|0|7377 Rain Drop Circle|Palo Alto|CA|94303|US|2013-09-05|1-2 Miles
20786|4|Marcus|NULL|Perez|1978-05-20|M|M|marcus40@adventure-works.com|50000.00|0|0|Graduate Degree|Skilled Manual|1|0|3092 Gabriela|Glendale|CA|91203|US|2013-10-17|0-1 Miles
20787|1|Bridget|NULL|Pal|1979-01-31|M|F|bridget14@adventure-works.com|40000.00|0|0|Graduate Degree|Skilled Manual|1|0|6179 Norris Court # 1104|Bremerton|WA|98312|US|2013-09-18|1-2 Miles
20788|4|Sara|NULL|Gonzalez|1979-01-13|S|F|sara34@adventure-works.com|40000.00|1|0|Graduate Degree|Skilled Manual|1|0|4413 Harvard Drive|Burlingame|CA|94010|US|2014-01-13|1-2 Miles
20789|4|Miguel|NULL|Williams|1979-01-12|M|M|miguel1@adventure-works.com|40000.00|1|0|Graduate Degree|Skilled Manual|0|0|5402 Panorama Drive|Glendale|CA|91203|US|2013-04-12|0-1 Miles
20790|4|Kayla|M|Harrison|1978-12-04|M|F|kayla14@adventure-works.com|40000.00|1|0|Graduate Degree|Skilled Manual|1|0|5966 El Molino Dr.|Novato|CA|94947|US|2013-07-20|1-2 Miles
20791|4|Ryan|B|Patterson|1978-08-05|M|M|ryan13@adventure-works.com|40000.00|1|0|Graduate Degree|Skilled Manual|1|0|1301 Burwood Way|San Francisco|CA|94109|US|2013-06-01|1-2 Miles
20792|6|Hailey|R|Rivera|1976-12-31|M|F|hailey8@adventure-works.com|60000.00|1|0|Graduate Degree|Skilled Manual|1|0|3718 Greenway Drive|Langford|BC|V9|CA|2013-09-29|1-2 Miles
20793|7|Gary|L|Martin|1976-04-02|S|M|gary10@adventure-works.com|10000.00|0|0|Graduate Degree|Manual|1|0|88, avenue de Villiers|Les Ulis|91|91940|FR|2013-08-24|0-1 Miles
20794|7|Brenda|F|Rana|1967-08-08|M|F|brenda15@adventure-works.com|10000.00|1|0|Graduate Degree|Manual|1|0|281, rue Mazagran|Paris|75|75010|FR|2013-11-01|0-1 Miles
20795|7|Emmanuel|C|Subram|1967-11-15|S|M|emmanuel12@adventure-works.com|10000.00|1|0|Graduate Degree|Manual|1|0|331, rue Pierre-Demoulin|Verrieres Le Buisson|91|91370|FR|2013-07-09|0-1 Miles
20796|7|Claudia|R|Guo|1967-02-13|S|F|claudia15@adventure-works.com|10000.00|1|0|Bachelors|Manual|1|0|334, rue Maillard|Paris|75|75005|FR|2013-06-14|0-1 Miles
20797|7|Dawn|G|Hu|1964-02-19|M|F|dawn22@adventure-works.com|10000.00|1|0|Bachelors|Manual|1|0|6698, avenue de Villiers|Croix|59|59170|FR|2013-06-09|0-1 Miles
20798|8|Mathew|L|Munoz|1964-03-03|M|M|mathew3@adventure-works.com|10000.00|1|0|Bachelors|Manual|1|0|Husemann Straße 9514|Braunschweig|NW|38001|DE|2013-07-09|0-1 Miles
20799|8|Peter|D|Raje|1964-02-21|M|M|peter19@adventure-works.com|20000.00|1|0|Graduate Degree|Clerical|1|0|Alderweg 4849|Grevenbroich|BY|41485|DE|2014-01-03|0-1 Miles
20800|10|Connor|NULL|Jenkins|1963-05-16|M|M|connor3@adventure-works.com|10000.00|1|0|Bachelors|Manual|1|0|2542 Pinecrest Court|Bury|ENG|PE17|GB|2013-11-14|0-1 Miles
20801|10|Ronald|H|Chandra|1963-05-24|S|M|ronald4@adventure-works.com|10000.00|1|0|Partial College|Manual|1|0|6852 Elderwood Drive|Bracknell|ENG|RG12 8TB|GB|2013-06-20|0-1 Miles
20802|7|Jon|NULL|Li|1962-08-24|S|M|jon22@adventure-works.com|10000.00|2|0|Partial College|Manual|1|0|191, rue de Cambrai|Bobigny|93|93000|FR|2013-06-10|0-1 Miles
20803|7|Nicole|A|Rodriguez|1961-08-15|S|F|nicole20@adventure-works.com|10000.00|2|0|Partial College|Manual|1|0|5717, rue de Berri|Drancy|93|93700|FR|2013-09-13|0-1 Miles
20804|10|Katelyn|L|Torres|1961-05-10|M|F|katelyn12@adventure-works.com|10000.00|2|0|Partial College|Manual|1|0|2186 Rock Creek Pl|York|ENG|YO15|GB|2013-07-23|0-1 Miles
20805|8|Brandon|NULL|Williams|1961-03-11|M|M|brandon40@adventure-works.com|10000.00|2|0|Partial College|Manual|1|0|Zimmerstr 242|Hof|BY|95010|DE|2013-09-20|0-1 Miles
20806|10|James|E|Lopez|1971-08-22|M|M|james69@adventure-works.com|10000.00|2|0|Partial College|Manual|1|0|3387 El Campo Ct.|Peterborough|ENG|PB12|GB|2013-07-07|0-1 Miles
20807|10|Jordan|M|Foster|1960-12-30|M|M|jordan13@adventure-works.com|10000.00|2|0|Partial College|Manual|1|1|3853 Wildcat Circle Unit 13c12|York|ENG|YO15|GB|2012-02-27|0-1 Miles
20808|8|Julie|NULL|Jai|1971-11-11|M|F|julie16@adventure-works.com|10000.00|2|0|Partial College|Manual|1|1|Moritzstr 45|Kassel|HE|34117|DE|2012-06-07|0-1 Miles
20809|10|Benjamin|NULL|Anderson|1959-11-10|M|M|benjamin44@adventure-works.com|10000.00|2|0|Partial College|Manual|1|1|9300 Ptarmigan Drive|Warrington|ENG|WA1|GB|2013-08-27|2-5 Miles
20810|7|Brittney|NULL|He|1947-06-22|M|F|brittney17@adventure-works.com|10000.00|2|0|Partial College|Manual|1|1|30, rue de la Cavalerie|Les Ulis|91|91940|FR|2013-08-30|0-1 Miles
20811|10|Calvin|NULL|Shan|1948-01-15|S|M|calvin10@adventure-works.com|40000.00|1|0|Graduate Degree|Clerical|1|0|1064 Almond Drive|Warrington|ENG|WA3 7BH|GB|2012-03-03|0-1 Miles
20812|9|Preston|C|Prasad|1985-08-16|S|M|preston8@adventure-works.com|10000.00|0|0|Partial College|Manual|0|1|4222 San Jose Dr.|North Sydney|NSW|2055|AU|2011-12-08|0-1 Miles
20813|9|Michael|L.|Rothkugel|1984-10-09|M|M|michael22@adventure-works.com|10000.00|0|0|Partial College|Manual|1|1|3552 Mildred Ln.|St. Leonards|NSW|2065|AU|2014-01-13|2-5 Miles
20814|9|Margaret|D|Lu|1984-09-28|S|F|margaret17@adventure-works.com|10000.00|0|0|Partial College|Manual|1|1|4554 Bates Court|Matraville|NSW|2036|AU|2011-12-17|1-2 Miles
20815|9|Tracy|NULL|Andersen|1984-08-04|S|F|tracy12@adventure-works.com|10000.00|0|0|Partial College|Manual|1|1|5157 Maywood Lane|Port Macquarie|NSW|2444|AU|2011-12-19|2-5 Miles
20816|9|Connor|J|Ross|1986-01-09|M|M|connor0@adventure-works.com|20000.00|0|0|Bachelors|Clerical|1|0|6093 Olivera Road|Port Macquarie|NSW|2444|AU|2011-12-18|0-1 Miles
20817|9|Geoffrey|NULL|Rodriguez|1983-10-05|S|M|geoffrey17@adventure-works.com|10000.00|0|0|Partial College|Manual|0|1|2036 Bellwood Court|Cranbourne|VIC|3977|AU|2011-12-06|0-1 Miles
20818|9|Rachel|NULL|Powell|1983-01-10|S|F|rachel56@adventure-works.com|10000.00|0|0|High School|Manual|0|2|1488 Cambelback Place|Brisbane|QLD|4000|AU|2011-12-27|0-1 Miles
20819|9|Raymond|W|Madan|1984-08-20|S|M|raymond9@adventure-works.com|20000.00|0|0|Bachelors|Clerical|1|0|8790 Geary Court|Port Macquarie|NSW|2444|AU|2011-12-02|0-1 Miles
20820|9|Kathleen|A|Rubio|1984-12-11|M|F|kathleen20@adventure-works.com|20000.00|0|0|Bachelors|Clerical|1|0|4803 Panoramic Ave.|Cloverdale|SA|6105|AU|2011-11-30|0-1 Miles
20821|9|Hany|NULL|Morcos|1984-02-22|M|M|hany0@adventure-works.com|20000.00|0|0|Bachelors|Clerical|1|0|7028 Stonedale|Perth|SA|6006|AU|2011-12-09|0-1 Miles
20822|9|Shannon|NULL|Ruiz|1983-01-31|S|M|shannon24@adventure-works.com|20000.00|0|0|Partial College|Manual|0|0|1318 Pinehurst Court|Brisbane|QLD|4000|AU|2011-12-20|0-1 Miles
20823|9|Troy|L|Martinez|1982-10-26|M|M|troy19@adventure-works.com|20000.00|0|0|Partial College|Manual|1|0|6759 Greenbrier Street|East Brisbane|QLD|4169|AU|2011-12-28|0-1 Miles
20824|10|Derek|M|Xu|1948-11-06|S|M|derek5@adventure-works.com|30000.00|1|0|Bachelors|Clerical|1|0|1111 Bayview Cr|High Wycombe|ENG|HP10 9QY|GB|2012-03-12|0-1 Miles
20825|10|Pamela|NULL|Kapoor|1949-06-02|M|F|pamela4@adventure-works.com|40000.00|1|0|Graduate Degree|Clerical|1|0|240 Crowm Court|York|ENG|YO15|GB|2012-03-29|0-1 Miles
20826|7|Jillian|NULL|Raman|1972-05-08|S|F|jillian13@adventure-works.com|20000.00|1|1|Partial College|Manual|0|0|76, rue Montcalm|Paris|75|75017|FR|2013-07-31|0-1 Miles
20827|7|Jillian|E|Perez|1967-03-06|S|F|jillian21@adventure-works.com|20000.00|1|1|Partial College|Manual|0|0|1, rue de la Cavalerie|Paris La Defense|92|92081|FR|2013-07-28|1-2 Miles
20828|8|Jaclyn|NULL|Shan|1966-08-17|M|F|jaclyn34@adventure-works.com|30000.00|4|0|Graduate Degree|Clerical|1|0|Marketplatz 5193|Braunschweig|NW|38001|DE|2012-06-05|0-1 Miles
20829|8|Andy|NULL|Diaz|1967-05-15|M|M|andy7@adventure-works.com|30000.00|4|0|Graduate Degree|Clerical|1|0|Marketplatz 5193|Duesseldorf|HE|40605|DE|2012-06-22|0-1 Miles
20830|8|Whitney|C|Martinez|1966-07-19|M|F|whitney16@adventure-works.com|30000.00|4|0|Graduate Degree|Clerical|1|0|Krönerweg 9619|Eilenburg|BB|04838|DE|2012-05-30|0-1 Miles
20831|8|Drew|NULL|Xu|1972-06-02|M|M|drew5@adventure-works.com|30000.00|4|0|Graduate Degree|Clerical|1|0|Alderweg 7 Verkaufsabteilung|Münster|SL|48001|DE|2012-06-13|0-1 Miles
20832|10|Kelvin|NULL|Tang|1972-05-05|S|M|kelvin1@adventure-works.com|30000.00|3|0|Graduate Degree|Clerical|1|0|5308 Logan Court|Watford|ENG|WA3|GB|2012-03-03|0-1 Miles
20833|8|Douglas|A|Sai|1965-11-08|S|M|douglas9@adventure-works.com|20000.00|1|1|Partial College|Manual|0|0|Kalkweg 4425|Frankfurt am Main|SL|60061|DE|2012-06-12|0-1 Miles
20834|10|Brenda|C|Kapoor|1966-01-24|S|F|brenda5@adventure-works.com|30000.00|3|0|Graduate Degree|Clerical|1|0|3122 San Marino Ct.|Woolston|ENG|WA1 4SY|GB|2012-03-13|0-1 Miles
20835|8|Ruben|A|Gutierrez|1964-12-11|M|M|ruben34@adventure-works.com|20000.00|2|0|Partial College|Manual|1|1|Essener Straße 81|Berlin|NW|14197|DE|2012-07-17|2-5 Miles
20836|8|Stanley|A|Chandra|1976-03-18|M|M|stanley2@adventure-works.com|20000.00|2|0|Partial College|Manual|1|1|Am Kreuz 4065|Darmstadt|HE|64283|DE|2012-07-20|2-5 Miles
20837|10|Jimmy|NULL|Rubio|1965-02-28|M|M|jimmy25@adventure-works.com|20000.00|2|0|Partial College|Manual|1|1|1183 Tono Lane|Berkshire|ENG|RG11 5TP|GB|2012-03-24|0-1 Miles
20838|10|Chloe|NULL|Jones|1964-10-14|S|F|chloe37@adventure-works.com|30000.00|3|0|Graduate Degree|Clerical|1|0|9993 Rosebuck Way|Stoke-on-Trent|ENG|AS23|GB|2012-04-14|0-1 Miles
20839|10|Courtney|NULL|Lopez|1964-10-11|S|F|courtney17@adventure-works.com|30000.00|3|0|Graduate Degree|Clerical|1|0|2759 San Gabriel Dr.|Stoke-on-Trent|ENG|AS23|GB|2012-03-31|0-1 Miles
20840|7|Alison|H|Xie|1963-08-06|S|F|alison2@adventure-works.com|20000.00|2|0|Partial College|Manual|1|1|5, boulevard du Montparnasse|Pantin|93|93500|FR|2013-08-24|2-5 Miles
20841|8|Jésus|V|Alonso|1975-05-01|S|M|jésus7@adventure-works.com|30000.00|1|0|Graduate Degree|Clerical|1|0|Alderweg 2849|Frankfurt|BY|91480|DE|2012-07-14|0-1 Miles
20842|8|Tyrone|S|Moreno|1966-04-03|S|M|tyrone6@adventure-works.com|30000.00|3|0|Bachelors|Clerical|1|0|Alte Landstr 5|Hamburg|HH|20354|DE|2012-07-22|0-1 Miles
20843|8|Jose|NULL|Shan|1965-09-02|M|M|jose25@adventure-works.com|30000.00|3|0|Bachelors|Clerical|1|0|Roßstr 9938|Frankfurt|HE|60323|DE|2012-08-08|0-1 Miles
20844|7|Nicolas|E|Pal|1981-03-16|M|M|nicolas10@adventure-works.com|30000.00|3|0|Bachelors|Clerical|1|0|30, route de Marseille|Dunkerque|59|59140|FR|2013-08-16|0-1 Miles
20845|8|Barry|NULL|Malhotra|1970-05-17|M|M|barry5@adventure-works.com|30000.00|3|0|Bachelors|Clerical|1|0|Räuscherweg 3456|Eilenburg|BB|04838|DE|2012-08-02|0-1 Miles
20846|7|Lee|NULL|Alonso|1964-09-23|M|M|lee6@adventure-works.com|30000.00|0|0|Bachelors|Clerical|1|0|93, rue de Fontfroide|Tremblay-en-France|93|93290|FR|2013-08-27|0-1 Miles
20847|8|Kyle|T|Young|1964-08-04|M|M|kyle44@adventure-works.com|30000.00|0|0|Bachelors|Clerical|1|0|Knaackstr 646|Saarlouis|SL|66740|DE|2012-08-27|0-1 Miles
20848|10|Vincent|NULL|Liu|1963-12-15|M|M|vincent4@adventure-works.com|30000.00|1|0|Bachelors|Clerical|1|0|8184 N. Spoonwood Court|Peterborough|ENG|PB12|GB|2012-04-18|0-1 Miles
20849|10|Faith|NULL|Washington|1981-01-20|S|F|faith12@adventure-works.com|20000.00|0|0|Partial College|Manual|1|1|5626 Mt. View Drive|Stoke-on-Trent|ENG|AS23|GB|2013-10-03|2-5 Miles
20850|10|Lance|C|Navarro|1981-09-10|M|M|lance10@adventure-works.com|20000.00|0|0|Partial College|Manual|0|1|5686 N Sweetbriar Court|York|ENG|YO15|GB|2012-04-10|1-2 Miles
20851|10|Frank|T|Sanz|1981-05-03|S|M|frank28@adventure-works.com|20000.00|0|0|Partial College|Manual|0|1|5117 Oak Creek Ct.|Leeds|ENG|LE18|GB|2012-04-18|2-5 Miles
20852|10|Yolanda|NULL|Raje|1981-07-02|M|F|yolanda13@adventure-works.com|30000.00|0|0|Bachelors|Clerical|1|0|5095 Chablis Way|Berkshire|ENG|RG11 5TP|GB|2012-05-25|0-1 Miles
20853|7|Jarrod|NULL|Rana|1981-10-04|M|M|jarrod11@adventure-works.com|30000.00|0|0|Bachelors|Clerical|0|0|36, rue Maillard|Courbevoie|92|92400|FR|2013-08-18|0-1 Miles
20854|8|Kara|NULL|Raji|1974-08-02|S|F|kara19@adventure-works.com|10000.00|2|2|High School|Manual|1|0|Nollendorfplatz 5228|Frankfurt|HE|60323|DE|2012-09-15|0-1 Miles
20855|7|Abigail|NULL|Ross|1981-03-02|M|F|abigail29@adventure-works.com|30000.00|0|0|Bachelors|Clerical|1|0|99, route de Marseille|Saint Germain en Laye|78|78100|FR|2013-08-04|0-1 Miles
20856|10|Tiffany|A|Hu|1975-01-07|S|F|tiffany21@adventure-works.com|20000.00|0|0|Partial College|Manual|0|1|1870 Blue Ridge Dr.|Leeds|ENG|LE18|GB|2012-05-24|2-5 Miles
20857|7|Jerry|L|Becker|1975-04-18|S|M|jerry21@adventure-works.com|20000.00|0|0|Partial College|Manual|0|1|242, rue de Cambrai|Orly|94|94310|FR|2013-09-11|2-5 Miles
20858|7|Damien|NULL|Stone|1974-10-29|M|M|damien17@adventure-works.com|30000.00|0|0|Bachelors|Clerical|1|0|8734, rue Villedo|Bobigny|93|93000|FR|2013-08-30|0-1 Miles
20859|10|Roy|C|Romero|1980-09-03|S|M|roy29@adventure-works.com|30000.00|0|0|Bachelors|Clerical|0|0|1978 Medina Dr.|London|ENG|E17 6JF|GB|2012-05-02|1-2 Miles
20860|8|Preston|NULL|Lopez|1974-09-19|S|M|preston15@adventure-works.com|40000.00|0|0|Graduate Degree|Clerical|1|0|Bundesallee 4424|Leipzig|NW|04139|DE|2012-09-06|0-1 Miles
20861|8|Nicolas|M|Nara|1975-01-15|M|M|nicolas15@adventure-works.com|40000.00|0|0|Graduate Degree|Clerical|1|0|Galeriestr 6267|Münster|SL|48001|DE|2012-09-24|0-1 Miles
20862|10|Marshall|NULL|Sutton|1980-10-08|M|M|marshall25@adventure-works.com|40000.00|0|0|Graduate Degree|Clerical|1|0|359 Shepberry Court|London|ENG|W1V 5RN|GB|2012-05-16|0-1 Miles
20863|10|Erica|M|Xu|1975-02-11|M|F|erica12@adventure-works.com|40000.00|0|0|Graduate Degree|Clerical|1|0|212 Pheasant Circle|Oxford|ENG|OX14 4SE|GB|2012-05-27|0-1 Miles
20864|10|Grace|J|Howard|1974-09-24|M|F|grace37@adventure-works.com|50000.00|0|0|Graduate Degree|Skilled Manual|1|0|8977 Woodhaven Lane|Leeds|ENG|LE18|GB|2012-05-26|0-1 Miles
